path,filename,modified,size,sha256,root
.,.gitattributes,2017-05-31 21:51:50.436233,0.35KB,e4335a4cdfc76a59b9c9fe71fc4b950245d46c02c1443ee9a4efa3285c1ebc6c,git_program
.,.gitignore,2017-05-31 23:56:19.125046,14.02KB,7fcf77b8dd4f0af55502335b32f764363d4a8b9c02a86c1bd825429fb931f6bb,git_program
.,autotest.patch,2017-05-31 21:51:50.543244,1.71KB,ff9b2938baca8b91b8588db5010016ce11b481482829e285a23bdd86b7130cf7,git_program
.,autotest2.patch,2017-05-31 23:56:19.130047,1.71KB,c86cb2fdf6eee4b78baa73594e70eff7fdab3c195c831baf741f25bc23570a72,git_program
.,CombinerShader.frag,2017-05-31 21:51:50.462236,31.85KB,050173fa239128ae9aaea53eec0d1f4a8d02e84c7319b97fb2d659e2601ee0f0,git_program
.,field_landing_test.patch,2017-05-31 21:51:51.185308,5.81KB,1f7aa0c48db6972a25c7d2970bc23ee424a9784fb7714fefe0a5d58f89b7ace7,git_program
.,readme.txt,2017-05-31 21:54:45.085696,0.0KB,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,git_program
.,test_gomi-a.txt,2017-05-31 23:56:46.392772,0.01KB,c8b7254309a1b5a5cd57410040f370082cdd8a8f077f9ac5c340c689fc7722fd,git_program
.,test_gomi-a1.txt,2017-05-31 21:54:45.086696,0.0KB,9f86d081884c7d659a2feaa0c55ad015a3bf4f1b2b0b822cd15d6c15b0f00a08,git_program
