path,filename,modified,size,sha256,root
.,0015442.txt,2020-08-08 14:59:29.107624,8.0KB,78fccf3dfa3d79b12f6efe96ecf7cbe1f46ad3cffa3026bdda8325a64a17662d,pcpa
.,0015521.txt,2020-08-08 14:59:29.741466,0.5KB,c4713bfd3036ff29137497758be80f9d72614ce44fd96c78f65eef2d906d1825,pcpa
.,0081721.txt,2020-08-08 15:07:40.715933,2012.0KB,24b712f433f3a77527a6e1a9e1d221c74b3ab472e7c37640139e59b7ed2ac8d4,pcpa
.,0083153.txt,2020-08-08 15:07:58.397751,2072.0KB,77b79efd29adb0689f301cdb3b1835c0f60fc2b40e9e3885d8e286979f56ff07,pcpa
.,0105189.txt,2020-08-08 15:11:43.215510,15.75KB,c913c7c0a744cf3e227ef86e97bb286b41c73883b06709983355082afb0e4b91,pcpa
.,0105254.txt,2020-08-08 15:11:43.675678,6.36KB,d178db5831fd134cf6fdfba298344c7c280eb027780ec447a7be553e0806fae6,pcpa
.,0113467.txt,2020-08-08 15:12:46.401907,10.52KB,98b1a8887333d3bd6eae4a7881cfd56001540a9d95a299356a282ecc4c0f2497,pcpa
.,0360329.txt,2020-08-08 15:44:49.106771,57.5KB,92d9620c1dd5c4b7cd9b326075fa0dd8f73caeb04335cacb3d3fb15057222b3b,pcpa
.,0385033.txt,2020-08-08 15:52:02.435616,11.97KB,6ec30a5d320e590d615dd0632cf09f8d57d8c40b3201c505bafbb869b2495e16,pcpa
.,0385040.txt,2020-08-08 15:52:02.484617,5.45KB,3a57c0da06c91b001e900e6f477fd2d4e548c0e20b0f677e88946c17b3f869e5,pcpa
.,0399849.txt,2020-08-08 15:54:24.098579,9.54KB,5624ad3882b26cfa7d5272bb6c1ac16b966a7cdb77295f7e677ae87103f58216,pcpa
.,0399855.txt,2020-08-08 15:54:24.137566,4.4KB,5f5b784d5d1e64d5026707e4f5048bf36383ccf09e8097d4c6a673eca66205f6,pcpa
.,0413619.txt,2020-08-08 15:56:22.851469,69.62KB,2fbe977ac68463e88394338bd12c7227ab5afaacb66c2b688d4e928e4ee3735e,pcpa
.,0436295.txt,2020-08-08 15:59:13.393877,26.42KB,188bcecf94665e47d99f97220959c58e05a47f00714aa3b9e52ed6f16a156fab,pcpa
.,0437585.txt,2020-08-08 15:59:23.022440,10.86KB,0fd8b51dd67710d26b9ffbc10c34bf9a1069798105b77b6e9cf94c9a7f32ba44,pcpa
.,0458592.txt,2020-08-08 16:02:06.122722,2.09KB,4ec8a917d8ef23f0584888b27bb7b82c2b58ac930a3154ade3acf20c8d2915ce,pcpa
.,0458694.txt,2020-08-08 16:02:06.881332,2.32KB,6a4c1c7302e796bcbea6e9a96d07e193a4df376a2c22e79db51fa03caa5293e4,pcpa
.,0458790.txt,2020-08-08 16:02:07.625494,7.29KB,53c1193890ddd562921328c12d68379916f15ca2596d4301be878c208ed24749,pcpa
.,0458792.txt,2020-08-08 16:02:07.639494,2.09KB,85b47e0d6e58e3989789ca22060542b3d4e4309f48884726ad1102f19aed3943,pcpa
.,0458793.txt,2020-08-08 16:02:07.647494,3.44KB,2389d1bdf802f7918a560d94ea24404f99c11009fa809c9a57d36f2fae9fc93a,pcpa
.,0459064.txt,2020-08-08 16:02:09.675812,3.76KB,f3d36f411022ca16d869868053cb14f922c6e3b17f29bf15cb1559bd94be9282,pcpa
.,0459083.txt,2020-08-08 16:02:09.810812,9.85KB,da8f74217d3174189a775be9039e7de1c8e8874d54166abf4d73389fd331dc3e,pcpa
.,0459097.txt,2020-08-08 16:02:09.909812,4.31KB,dd08b353707ca612ef6051c767ef4c70443940c40604f3ca9ff19fcc65ea6012,pcpa
.,0602281.txt,2020-08-08 16:24:46.646671,5.03KB,ffbbf1c9b2163c557174a9caceb88b95e31050d5bedcf9bb56b14fb0db0978ca,pcpa
.,0602324.txt,2020-08-08 16:24:47.315670,48.02KB,8605be703a5ca312413fea4f5781023e4347737f940b25755b9db40b97a12300,pcpa
.,0621554.txt,2020-08-08 16:27:34.023817,21.68KB,6ef69fec7bc50b9ca1ace40f7213dbe289009f6df39220ffac7db241bd78f82e,pcpa
.,0670728.txt,2020-08-08 16:34:10.635509,15.52KB,89dfae8c3b5f6594afdcfe4438e4473419cad485572205c6b141bc6d0502c155,pcpa
.,0671149.txt,2020-08-08 16:34:13.844994,27.68KB,e8139663b0478c1254ebd2f770d9c833d1b7750066572480a6f11134f80e618c,pcpa
.,0688908.txt,2020-08-08 16:36:28.127847,23.68KB,df99d4df64a400f5ef1758844a2f85cf77a6444daf223e6d1b3532c9f723a276,pcpa
.,0747410.txt,2020-08-08 16:43:43.705482,6.0KB,297f44bcd4a789edf881a6a46981dea9a316cc104ec9990576c43424824d8772,pcpa
.,0795154.txt,2020-08-08 16:49:46.246731,48.02KB,3d478f834c235a17da2660fc87a40a45e6ed21f635c08b50095eef34e220e8b4,pcpa
.,0830887.txt,2020-08-08 16:54:19.898568,48.02KB,e5b3a6e52c91256131c6744ba73504f2f891e13fe5ee1b25d80b35990dca1117,pcpa
.,0840376.txt,2020-08-08 16:55:35.012845,4.66KB,dcc10fde5e7a2a05776a834c815dbb2173fc4e35272d4ebdf9bba6a3c2371b60,pcpa
.,f204365831.txt,2020-08-07 23:17:02.531463,56.18KB,c2a82f15506b2939e921ba50ef6109f584f85bd097027bfdcb186a887c3292b2,pcpa
