path,filename,modified,size,sha256,root
.,$,2008-01-03 07:00:00,0.21KB,30406c5546a2b0d51de7c0595ecd5a4a39df66576620401d3228a43bfcd6d5ce,0376855
.,knekosetup.log,2008-01-03 07:00:00,0.2KB,b33e562e71ba0fb9e5f53c9f0470d3ab9f0f0cf9216b3a8b383731ec1b129d27,0376855
.,kuroneko.exe,2007-12-09 07:00:00,132.0KB,ef3bddfce9726a3d6db66ffbc62d0a55d8ff427be782db8e6eaf6f1c8325f732,0376855
.,kuroneko.htm,2007-07-21 08:00:00,7.0KB,5d109842692a3bbcd983733204c9f8878000e75f9d545f40bba6d8bc629612fa,0376855
.,nsdllreg.exe,2004-04-19 08:00:00,16.0KB,ea798d6003ded44254e9fc9dd778c1b1f89c120b9536b1cd0d29521498513c63,0376855
.,nssetup.exe,2007-12-11 07:00:00,24.0KB,796ac3ed5e89fe8c342b455d38bc7638551ab36dbd8f2d05fe51541e3f4ed268,0376855
.,vb6jp.dll,2000-10-01 08:00:00,99.77KB,9cc88b36b1a508c7cfd5d5853635a4d4e373047379244e7047c0f1c8de3e6741,0376855
