path,filename,modified,size,sha256,root
.,hidpi.h,2001-08-16 22:12:06,78.66KB,4a65f1508c30b2b8902f551f498dda0063f93baa6c7f4cbd4e52ccdd703ee4d2,0384182
.,hidsdi.h,2001-08-16 22:12:06,14.21KB,467eb2e5eb67ea90987f642777601bd989bc9be83a4d81d7bf2b1b3fe8780fdc,0384182
.,MORPHYUSB.cpp,2003-02-07 23:05:36,0.65KB,23a1c7c85f39e418f1b6fd7884da67a9ffd152dfd3cd0112d6f7c4143d7ee528,0384182
.,MORPHYUSB.obj,2003-02-08 06:53:38,15.43KB,e3d4485af523638c407b826859eb8d0cfa61499cd47e085a891db238fbfeeb94,0384182
.,MORPHYUSB.res,2003-02-01 00:34:44,0.86KB,c77d75b04887c4919cd3d10fb435c9649c283e8c886e49c9f4f027328af6f62c,0384182
.,MORPHYUSB.~cpp,2003-02-01 00:45:46,0.65KB,23a1c7c85f39e418f1b6fd7884da67a9ffd152dfd3cd0112d6f7c4143d7ee528,0384182
.,myhid.obj,2003-02-07 23:05:18,12.82KB,0c6422315183df7063a7e738ccbb828404f78b19908ce4feb0924493a1a0f85d,0384182
.,setupapi.lib,2001-07-21 02:48:46,137.74KB,17448e1e93a3630d381cc4a2c8b3f8d81ab6616c3886db523705338aab97fa78,0384182
.,SourceMain.cpp,2003-02-08 06:48:30,14.02KB,b87daba54ff9475cd66a1f6df6388e796a23236abb17e6945627c6714fd736b3,0384182
.,SourceMain.dfm,2003-02-07 23:01:24,2.8KB,38dd1c68d5bd2be5d2e52041f67ff46c0291d1c7ed8a3de7822752d4803edb8e,0384182
.,SourceMain.h,2003-02-07 23:11:08,1.8KB,db8bf85dcaaff8bd0f05156003d06ea1452fbf26181031a8ade9ce71823c06d3,0384182
.,SourceMain.~cpp,2003-02-08 06:47:48,14.1KB,e7afe50d2483aa9f70984b958b0ae0f53226db09011a0687a81fff03c7214ea8,0384182
.,SourceMain.~dfm,2003-02-07 23:01:24,2.8KB,38dd1c68d5bd2be5d2e52041f67ff46c0291d1c7ed8a3de7822752d4803edb8e,0384182
.,SourceMain.~h,2003-02-07 23:11:08,1.8KB,db8bf85dcaaff8bd0f05156003d06ea1452fbf26181031a8ade9ce71823c06d3,0384182
.,SourceMain001.h,2003-02-01 04:52:38,1.02KB,6b6e984d81ebdb48ee38e8f98962045526e21b783e9792ceb1be0f0d7d50e4d5,0384182
.,USBIOCTL.H,1999-08-28 17:06:10,4.58KB,55c090cfe2f8b05b26b32970f03acb053805a577e9c81ea5effcd65352ff4204,0384182
AGS,MORPHYUSB.bpr,2003-02-08 06:55:44,2.4KB,ffa33378492b4ae592ce49dccc5dde60af738c62848c665b466b3c59cde5fe03,0384182
AGS,MORPHYUSB.~bpr,2003-02-01 00:45:46,2.4KB,ffa33378492b4ae592ce49dccc5dde60af738c62848c665b466b3c59cde5fe03,0384182
CTR,hidusage.h,2001-08-16 22:12:06,10.77KB,e45928c2e291e93d2dbff39e49e631046a63d659fca2b4a33c44f12c3fd4bf13,0384182
NTR,DEVIOCTL.H,1999-12-07 08:54:02,5.04KB,db5c413a86b2efd930939d74f6ab962e0e777acad8b9ddbc82bfd126c3e32a02,0384182
WIS,mydbg.c,2001-05-28 00:11:56,2.36KB,1c37ed01b6986b931d4d79f70102cf9c415a41989d3fde5287864f09aa3f6e43,0384182
WIS,mydbg.h,2001-05-28 00:32:48,2.96KB,5714cbde3fdfa9ed3e3eb56ad658f416e926d08acffd106c32c95adb9c99de7b,0384182
WIS,myhid.c,2001-05-28 14:23:00,8.12KB,723b4a6d2fa402162d364a4409b6c8a3e1a7b824f36c81d5439cfa32577a3c1f,0384182
WIS,myhid.h,2003-02-07 23:03:52,2.41KB,ad750243d0e80a191b0042ec740f743e206c53f7837dd04dc5d1e9e4e9e464bf,0384182
WIS,myhid.~h,2001-06-02 10:43:42,2.41KB,3f5963d037c22d0daa147db8b07e9dd358bbcb83eab97455202d1632881b506a,0384182
WIS,usbio.c,2001-06-02 20:47:06,12.48KB,169fd1c2ce751fd9c6589790c1d1e9bd02be0d2efd87a1aee17bf7b0ef194485,0384182
WIS,usbio.h,2001-05-28 00:25:42,2.35KB,5a5007a4d753037e01cf1293e0202669c9f5303587162a9aad99da19949be050,0384182
