path,filename,modified,size,sha256,root
.,0013069.xml,2020-08-08 14:59:12.180014,48.1KB,c7eb8a0abed21add9b037ece30efdd4fb1bdad1e1d1a49a2bcd49ac8b3c78940,AGS
.,0038100.xml,2020-08-08 15:02:14.586419,21.38KB,e3a64f9064db31fcacb4c685ee14c8bfe8a43006387b70eb88f7ad44aba25139,AGS
.,0038195.xml,2020-08-08 15:02:15.299419,30.49KB,f96ba5f2b535313bcaae5455aed0b765e86554bb738dbd250a8271ec2ff380ff,AGS
.,0038284.xml,2020-08-08 15:02:16.042977,14.44KB,c64d1ead7cf4202a96b4ef7df1df630d7bb053f3f6ded08a5176e817c7e1df33,AGS
.,0038285.xml,2020-08-08 15:02:16.049976,3.13KB,5170e5c758156767e93d0d0e2c4b90ce6d173aa798e2292c7ea505e621ab0069,AGS
.,0038513.xml,2020-08-08 15:02:17.603319,17.11KB,c3381ce884231c8a4206fdb8d08a644855ef4430b396e61bfb8c6e29509e6325,AGS
.,0038577.xml,2020-08-08 15:02:18.033319,20.67KB,665fc54ca32fb2c16912d6b363cea7992f2b231d3d9fa548f28c533df9429514,AGS
.,0038612.xml,2020-08-08 15:02:18.308318,12.44KB,f17ea85fdccd364b50a3bd8329c598d6d3ce1d4c87ca54e47dd71d9be0d5c60a,AGS
.,0039083.xml,2020-08-08 15:02:21.853129,48.0KB,90bc97c8d480fa8aeaae49984d6f28bb4901c200477a600285532fb18659afe8,AGS
.,0040108.xml,2020-08-08 15:02:29.390087,41.51KB,4edafa9fb985a4df8dc64de8010d1654f8c160627e24847e05585444815527da,AGS
.,0040147.xml,2020-08-08 15:02:30.078453,41.4KB,63df090600156182e91725ec4e22021947af356f62a2509b9e4615dbfa514fb0,AGS
.,0040315.xml,2020-08-08 15:02:31.247636,26.4KB,c3da2937e6b50b95672a61710864bd45eecab3e9203b2eb3777ec76c6d968dc7,AGS
.,0040380.xml,2020-08-08 15:02:31.709810,48.04KB,cd7aa3b18b0bd5eb650c434f935c2ec993bea32468bc1719078f1ab9ac7461fe,AGS
.,0040440.xml,2020-08-08 15:02:32.111795,11.28KB,dd6ccf0f92fb2b836f4ce090b210c4cad607a12f6bfe1009559ce8b99328832a,AGS
.,0040441.xml,2020-08-08 15:02:32.118809,3.29KB,d1f01fd49b9f2c98d52a9768d36fc3dd85ca24c3301eeeb03c4ef147d28f80ad,AGS
.,0040548.xml,2020-08-08 15:02:33.367175,48.0KB,a3d9cbe789d998623fafa3a79736b2ed0a0b23f15c1197ba46092917754da884,AGS
.,0040606.xml,2020-08-08 15:02:33.795312,48.0KB,6e202ac7dae2084f03c35333a06680ccff1d6fce21785040945f24a3abd91494,AGS
.,0040649.xml,2020-08-08 15:02:34.090311,3.31KB,16722495544fb65e290e2ab237f2f554bba3b5d5ed047e13578bada402beec79,AGS
.,0040673.xml,2020-08-08 15:02:34.254311,3.21KB,39746c643d85d28b23d8e6b074ce8b20d36f2b9e22fcee3b2f489cbcc07166c4,AGS
.,0040704.xml,2020-08-08 15:02:34.496454,15.38KB,0790f15070dd6cff20736de8d765e25e3abbc420d9708c8635a393f8c4a2e64e,AGS
.,0040921.xml,2020-08-08 15:02:37.411064,12.96KB,ce9a7d40e1258aad2628bdb8625082752463280579c56f193b5757171b6b25ba,AGS
.,0040946.xml,2020-08-08 15:02:38.079720,10.81KB,86f5059f8f10c0e8c82da5ba946957df43324a4b1ff7e22a5130feb4e2d97c24,AGS
.,0040978.xml,2020-08-08 15:02:38.292707,16.99KB,a21a7e5d75f80a5ae0097278ac54d31d9413f8a562dc5adb06d8ba394ee3d745,AGS
.,0041325.xml,2020-08-08 15:02:41.584630,33.88KB,b26e71b4084163795adbc3a248b0a6af08be60c8c189248551ba0881f125e211,AGS
.,0041928.xml,2020-08-08 15:02:46.127973,17.19KB,1212d5433dce78f6a3fcbf32c80b653323e2ed3b32cf22b2234d9acc1ffc98d5,AGS
.,0041972.xml,2020-08-08 15:02:46.472089,30.2KB,426a31f915da004031bd29fe80da043cd1d9e2ed0ef5b3dd408bdddecf34ea8c,AGS
.,0042008.xml,2020-08-08 15:02:46.734088,18.87KB,3fa7d81a447e79d963e212f3146913b07dc0fbda43e8968f8d4a1576a4d431ec,AGS
.,0042045.xml,2020-08-08 15:02:46.986089,24.24KB,b2077cba41a3b38e26c798fc0f54740370d0468241deaac6c3594b1d8dfb122d,AGS
.,0042091.xml,2020-08-08 15:02:47.300089,25.96KB,08170c3ed999583e8ff2222d74a289467ebe79c30050e5a58df2d5f650836b09,AGS
.,0042115.xml,2020-08-08 15:02:47.475239,24.8KB,98606f2e4c482e1fbad6413fb4a0982b4c5e57e2aed3abc6356cd64acd14ea31,AGS
.,0042242.xml,2020-08-08 15:02:48.347238,19.07KB,236dd28e624c1000386438445ec603d245978d59d3f4e0db63119b615f72a650,AGS
