path,filename,modified,size,sha256,root
.,0013534.xml,2020-08-08 14:59:15.525264,48.03KB,43b2b115054343c09abee703bdb5106e129eff2ee23217e4beea5feaf290703d,pcpa
.,f1622807.xml,2020-08-07 22:49:56.074867,47.99KB,52c4ad1c411efa7ee68fe2b6b929573517b00b53a16aab8aa528fcc3b50ba6a4,pcpa
