path,filename,modified,size,sha256,root
.,tycho_e3_0604202018DSf.bin,2020-12-24 16:00:00,32768.0KB,207ae3a31c05c61fe6167ddbd6aac2fc52799f1f9d8a2d78227e8783fdfab3cc,Ranger_e3_060420
.,tycho_e3_0604202018DSm.bin,2020-12-24 16:00:00,26578.21KB,5b73bd0cbfd37058f0826595784a19a00a48146f0b0dbd9435d5180d4bf6896e,Ranger_e3_060420
