path,filename,modified,size,sha256,root
.,meta.xml,2003-05-26 20:46:38,1.0KB,950b090e61e69530ad773085ecfe93a083673c60195d41747851bf4df727ff9e,0445736
.,settings.xml,2003-05-26 20:46:38,10.54KB,1a6217da9f2c0d679fa4d24f9fb1cbaad2b10d6b661a461e3dbd60253bd97119,0445736
META-INF,manifest.xml,2003-05-26 20:46:38,0.73KB,815ce808d550803f722668f0d047b3bc008aea3c656273a4aa675b62cd686ef6,0445736
min-,content.xml,2003-05-26 20:46:38,10.28KB,20836f608ac98179bff57280e28f5e076b4197dcbad6a146beccc80341843bff,0445736
min-,styles.xml,2003-05-26 20:46:38,14.59KB,8bc9902f8effd960358a6c281cbe912a884d3e34c036d51f9d14c1e08c9b8806,0445736
