path,filename,modified,size,sha256,root
.,md5sum.txt,2011-11-21 20:10:55,0.39KB,efae90051c443195f98c8d243be016e08b0b544fb1929cf35c930dc97ad1117c,TR_000423
.,TR_000423.ban,2011-11-17 22:45:00,343.98KB,3047c54b0148513dc966b60e04935a51547795abdc005bd6d94f1b383d91989f,TR_000423
.,TR_000423.ban.s,2011-11-21 20:10:55,0.03KB,ff2646935a8e642adb68547dc6bead6721d57a77f1c92961220fc124d99b1c11,TR_000423
.,TR_000423.cci,2011-11-17 22:45:00,24320.0KB,0c32f658409185988b1fe726a6da0485e0296981dd5008145148cbb5e31029f7,TR_000423
.,TR_000423.pac1,2011-11-21 20:00:01,7.12KB,49b1ff9293354bbcb11b9ece5d65b187f64350354d850281298a2b661474af47,TR_000423
.,TR_000423.pac1.s,2011-11-21 20:10:55,0.03KB,c9710d34a4f5f177db9f5b7c909f21546f01632b882a8537cdac0ea5b58d2bde,TR_000423
.,TR_000423.xml,2011-11-17 23:51:34,0.95KB,2500ff340c1033a331e35bd73b6fba3ab70e1152e2570692667c106141851352,TR_000423
.,TR_000423.xml.s,2011-11-21 20:10:55,0.03KB,143ac5ba66051a153347ad366ed7c2d28f32d5aa7b40955352e6d64ba8c8fc63,TR_000423
