path,filename,modified,size,sha256,root
.,md5sum.txt,2011-07-28 19:21:54,0.39KB,7724ec2b33bb40a142ca84f8f0f46835eba303aee08bbc3af9e485eee7ded43c,TR_000251
.,TR_000251.ban,2011-07-26 23:53:00,296.28KB,658002c73ad71e5c90527b036f8fb5e718202f9ef0579ee344b52319151b0745,TR_000251
.,TR_000251.ban.s,2011-07-28 19:21:53,0.03KB,93f6afb9f13a6a9e26f887c1ecfcbb099326e69cb2ed4a6207c568b9765d7e17,TR_000251
.,TR_000251.cci,2011-07-26 23:53:00,203776.0KB,233b4181c7a4e044d0edfa53a2c13c1b7fa5945f1c110e8bab913e072372afda,TR_000251
.,TR_000251.pac1,2011-07-28 19:16:42,7.59KB,359feb17838af9814545392ed7a0f28d5e86d83395e719c3ccfef8d0bbdf8520,TR_000251
.,TR_000251.pac1.s,2011-07-28 19:21:53,0.03KB,56fd79d3d0361bc2b0b889844cb942c642c14b92b2ebe5b76d4f7b08555e59d9,TR_000251
.,TR_000251.xml,2011-07-28 18:52:48,0.95KB,f7eeba50605c1581f51e01bc6b793f4540f9c6454e34c84deeab50f3737a0f99,TR_000251
.,TR_000251.xml.s,2011-07-28 19:21:53,0.03KB,d70222d4d715de14bf6d94a6bed2d0502f58903105882ddbf957d8d597b35464,TR_000251
