path,filename,modified,size,sha256,root
.,md5sum.txt,2011-12-25 21:39:19,0.39KB,88d24f96ec86f0157a68024d6c0f8c5765c39a3089e5e82637324648633fa7f1,TR_000464
.,TR_000464.ban,2011-11-17 22:45:00,471.98KB,158699870f220fb44e654e33b60d85d91d441b5e82b76a6ee8202801824e9229,TR_000464
.,TR_000464.ban.s,2011-12-25 21:39:18,0.03KB,9edc5d2d1cd4ed73f0aaaa514d43b678093e32ed9bdc94a0bca32884a9289d8b,TR_000464
.,TR_000464.cci,2011-11-17 22:45:00,86656.0KB,6a9c462c7527cd156429b6648386248c1a1a3ee039cb34c4a8546e09f6373ef7,TR_000464
.,TR_000464.pac1,2011-12-25 20:20:38,5.12KB,bd0d2981305075a4621e40302ff4c00d5ed6c1579681aa7884d96bde87589bd3,TR_000464
.,TR_000464.pac1.s,2011-12-25 21:39:18,0.03KB,90e4ef5083fb4674bc72f5546244fea8817a879fd39f31796394d5d7138102b7,TR_000464
.,TR_000464.xml,2011-12-25 21:33:21,0.88KB,11a2cc3ca6e4e2e1f454e1b701e8839d703601fcff13c99d4f96c0d60e046631,TR_000464
.,TR_000464.xml.s,2011-12-25 21:39:18,0.03KB,e1966abccf3ea83196a5418876918758b11aaff0b04610ff7339b709e414fd1b,TR_000464
