path,filename,modified,size,sha256,root
.,0212959.c,2020-08-08 15:24:54.499048,23.24KB,0cec6afd8963e8af70fde67b8f38a5e3eacef23f95998b3e6f0e90536aaebc46,usg-
.,0330332.c,2020-08-08 15:38:53.387466,23.36KB,578317f6480841b4f183a7447390f123829b12c5310ab6286437e252a44fd13a,usg-
.,0420285.c,2020-08-08 15:57:12.325336,20.35KB,6cec071d0257ba977117e5f879a61f3339fdec0ad9be75e09776c1481d903cfa,usg-
.,f304076871.c,2020-08-07 23:32:01.107157,19.35KB,979dd6558de4e0ab1952862c4733c22dbbda265c9e7f692bf7d2ddbfb1f4214e,usg-
