path,filename,modified,size,sha256,root
.,0373227,2020-08-08 15:46:56.122842,93042.0KB,1a638ce4fc738bc587a568f16cea04f1a24b16ed5fc3283159de7c48dd6dc217,aperture
.,f451226975,2020-08-07 23:51:11.525246,26672.0KB,f24a70a98efa06144366a9b04f99773b183402cb4eb1fa206ebeb1ff90bd8276,aperture
