path,filename,modified,size,sha256,root
.,0375057,2020-08-08 15:47:23.963210,1387.5KB,c0381307386c774e4c8cf1dd5e051c950130d2e9316fb0b027d75107248119ff,RVT
.,0384159,2020-08-08 15:51:55.331319,89.5KB,34fe94a80d5e078917feeccf090274b38f5f2a0822963792968fbff8b1b512f2,RVT
