path,filename,modified,size,sha256,root
.,20060522_064932.Id_366349.dll,2006-05-21 23:49:32,580.0KB,ceb92c202a45ba8c0cc034808c0f1062010cb7faf1a04133547ab297bc4129db,n2000
.,20060523_063550.Id_366304.dll,2006-05-22 23:35:50,52.0KB,6ea642e3fd5fec53741ee62e01adf809bbc6385a51dc5740e231291c6eb37567,n2000
.,s3minset.exe_s3iset32.Id_366326.dll,2006-07-07 11:31:06,236.0KB,2e3145406e98e0631989c938bc2bd1444431c661acd95927f8c28dbd18fc4f72,n2000
