path,filename,modified,size,sha256,root
.,19990120_004142.Id_383467.dll,1999-01-19 16:41:42,887.5KB,914e1bc346e9ec6279f112509f5c3c38156f0bc2196fd1665dd0ee96e4b279ec,CTR
.,20020605_185044.dll,2002-06-05 11:50:44,1465.0KB,bbd201530224b8ae7d1eb74de8dbc5c58cf43139468c5513e34b03c9ac00d284,CTR
.,20020605_185044.Id_390306.dll,2002-06-05 11:50:44,1465.0KB,4331b1d04b9f748660677df2c9f25a56a2e1acb85d0713b0e0818a5c9162c8c1,CTR
.,f6555823_VSSAPI_DLL,2008-04-13 17:11:16,420.5KB,2373e67eb51f8045e7cd346f75b4bad093e29cc609955bbc4c9fef7a97a5fd86,CTR
.,HWDLL.DLL,1997-04-21 08:00:11,150.5KB,30ef042073106573a1fc8d1b1867bfbf05c23b8b74959334b7fade165b41c2b2,CTR
.,ibinstall.dll,2001-03-01 12:06:41,171.5KB,b1c5c774656769856b08b6a0834daaa3a7cdafa234df1536d0de7bff3a4f29c2,CTR
