path,filename,modified,size,sha256,root
.,0581078.pdf,2020-08-08 16:17:57.225151,518.22KB,9c627eef1b3bc65fb76e4be9f2308ffc1c3e50064cb506b7caeb9a656bbcc583,NUS
.,0581119.pdf,2020-08-08 16:17:58.118381,512.0KB,5242f16679b203efd990e4c535d517adb8e1ac381476c72cec591a2fdaba1b78,NUS
.,835083938352815B207C2083748342838B835E815B207C208EE782E983748342838B835E815B207C2050524F3144208376838D8365.pdf,2020-08-08 16:20:43.947478,323.59KB,7e16a8502d51bd1cad8d1c79f94240d460edc259d83acdb106f04096ddba78b8,NUS
.,835C83748367836F8393834E20834E838A8347834383658342837582CC967B8146916782DD8D9E82DD826B8289828E8295829882CC.pdf,2020-08-08 16:20:43.996478,124.09KB,4345d63b4239aaf876381463f1fe0b1bfa6a43ec3a1fe18e8d50dbf9ca8e2b6b,NUS
