path,filename,modified,size,sha256,root
.,0012504.rtf,2020-08-08 14:59:07.819030,27.18KB,c2df036c9ad528ed00a5851bc48c14fce26e355b02dc8e9ff7e5ffe38d9f431f,.rtf
.,0359064.rtf,2020-08-08 15:44:37.995766,14.0KB,94b90978926e8e69ad7afcfd7e553b94233ca726111d6f958a1cefb9b22f8c0b,.rtf
.,0359066.rtf,2020-08-08 15:44:38.008766,43.0KB,42fc99184c796644c4f2ced9b099800f9a9bd405729dffb03e5ee36d3ea8f79b,.rtf
.,0359069.rtf,2020-08-08 15:44:38.028768,13.0KB,fd4e20ea3b13e5de11893c70a33f629938e3a10c5dee0052024d3c284477ff3c,.rtf
.,0359072.rtf,2020-08-08 15:44:38.047766,10.0KB,1b22d365c1b3d43fdb61a57ddfbba7dc985d554df999ed91270b0a3df18bef1c,.rtf
.,0359074.rtf,2020-08-08 15:44:38.060766,30.0KB,c7b9d15ca18e092c2a2b8d2c8a2a82c08d79bbe83dff238cb78d79c088dac66e,.rtf
.,0359077.rtf,2020-08-08 15:44:38.080767,33.91KB,3dc33e679a3945176a928de91f2820cc1d94892b7689163f3c0474125e52d04c,.rtf
.,0359078.rtf,2020-08-08 15:44:38.086768,16.0KB,256235e5423f0fabd12ab1fec0ac3cd8e927b73756d35f13a6c4f6ddeafa534e,.rtf
.,0359081.rtf,2020-08-08 15:44:38.106767,11.0KB,07a9cc8e9df05853a90a49aaf5c4845d8f491fbd5081cfbf4decae808165206b,.rtf
.,0359083.rtf,2020-08-08 15:44:38.119766,49.0KB,cea6b0d5e3770edfd0b7c0e53d8a2f899a3e3abcc7af2e6152c8334043fe18e3,.rtf
.,0359085.rtf,2020-08-08 15:44:38.132767,44.05KB,807d79925fdf2eb1b9688f403651d1b82a09a42c29c3b5e2941df18ed8c27ac3,.rtf
.,0359086.rtf,2020-08-08 15:44:38.138767,13.0KB,7120a0bf9e7d8e276739ea7c6ff71426ed6c4681c4b3b0aeaf94269a8f92d3da,.rtf
.,0359088.rtf,2020-08-08 15:44:38.151767,31.38KB,6fab1e1c0bf9f49f7b74c4469f441c871dfb0ddefcf418fc3c8986264f51a0d6,.rtf
.,0359089.rtf,2020-08-08 15:44:38.158767,5.0KB,315a784c3ccbce44392d2921f87b8368d13a8f61d0b950c69087e78c1d00b191,.rtf
.,0359093.rtf,2020-08-08 15:44:38.184767,51.0KB,1f8b409871ead63b8b3be28952d9b7b1fe72911245d042a0dca796406b83f11c,.rtf
.,0359095.rtf,2020-08-08 15:44:38.197767,34.99KB,fd1941eaf6b02d438033366cf17c660458076f3b3775c126032872be9a4cf49a,.rtf
.,0359096.rtf,2020-08-08 15:44:38.203766,7.0KB,ec5f899b75c0aca5d5692c2a9a174e61675c4f1981cf0c7dd2ab04d0d00c9eab,.rtf
.,0359098.rtf,2020-08-08 15:44:38.216767,26.34KB,bc4973bbdfe41a70408c7ebd29999684081c5fd30f65f56db4546c84084bd192,.rtf
.,0359099.rtf,2020-08-08 15:44:38.223767,17.0KB,2ecc036d90a6be90d43ae4f589217f3b2567eb14d8613668fb1d0d9a3b138576,.rtf
.,0359101.rtf,2020-08-08 15:44:38.236767,31.04KB,3e4e014f130e5a3cf29fbc291603a3feec69b472a0a627f8d9050d6cee092ee7,.rtf
.,0359498.rtf,2020-08-08 15:44:42.223527,17.0KB,58f3f4200e1d82d5f6f818c6a30615ba76ab875c7382c7952befb23b12af8152,.rtf
.,0359500.rtf,2020-08-08 15:44:42.236527,46.0KB,f3e8a1fae28bb45c7c21417350053683a04ecba8c1b4ec4bf6a99ada997041f6,.rtf
.,0359503.rtf,2020-08-08 15:44:42.256527,16.0KB,739058f0e99a32d22b1d8f2e9507840f686dd0c754ed69d4557cfd8fd8a9b869,.rtf
.,0359506.rtf,2020-08-08 15:44:42.275526,13.0KB,b2005e14213921d6fc07ecd626b72d38b595e2392c0aea66ad90f1a54a5f988d,.rtf
.,0359508.rtf,2020-08-08 15:44:42.289527,33.0KB,6d0735387b9775225d2b02ed4b10458c49e9b06ceaff54effa459b87fd14720b,.rtf
.,0359512.rtf,2020-08-08 15:44:42.315527,19.0KB,0a6a705c1c96ed2402833a2440e5cef2d656003d218576950265334d8e7061a4,.rtf
.,0359515.rtf,2020-08-08 15:44:42.335527,14.0KB,74b0c5e7505839665fa8c74e5121056a23a49c97f53cb1125d07cb041827859c,.rtf
.,0359517.rtf,2020-08-08 15:44:42.348527,52.0KB,5a5c6527c98e1869903a588ab0902f7f0d94ded1f92a21be8cf28db80a6153ef,.rtf
.,0359520.rtf,2020-08-08 15:44:42.371527,16.0KB,c822acd1eeaf4dddbd97cb103be519a2891b1bf9bcceae75bcd8cb9deaba0d6c,.rtf
.,0359523.rtf,2020-08-08 15:44:42.394784,8.0KB,090e16aaa9c94d2bf6122d10f1e762183b74326764085f144339aad462526106,.rtf
.,0359527.rtf,2020-08-08 15:44:42.470784,54.0KB,ad9148580e13fab44444a5bb7734eca7d8f3eab385d09a346456f27d42ef0be5,.rtf
.,0359530.rtf,2020-08-08 15:44:42.490786,10.0KB,723b00bba0586c2c3ca05a694af2f05ab0b850da1b7c58e28d2ec70525aae449,.rtf
