path,filename,modified,size,sha256,root
.,f14762391.json,2020-08-07 22:52:28.384764,4.0KB,512596e1dbbd3089a96ac2348c2270a307fb1fdbf4c6f5030c9a9cd4757e6368,.json
.,f14847975.json,2020-08-07 22:52:29.997315,5.58KB,73db45c4159d39908ad013ae5543d88e25c7fec5d32ffa1c3eacffe8e2f019f0,.json
.,f14848303.json,2020-08-07 22:52:30.006333,5.58KB,d4c39fd13565946616cdf73cbe921b85eef6abc22d6325e702279a74938598b7,.json
.,f14849919.json,2020-08-07 22:52:30.010333,5.68KB,c5193ac27f68a4f1f20b1f09a78b8037a9dc6f497a80eae6376b3db5229d0f36,.json
.,f481756255.json,2020-08-07 23:55:18.057134,20.62KB,71ec251eb79e921e11a254ecbde629748ca36e308b859b2ab68515d4cfe866bc,.json
nintendo,f14843975.json,2020-08-07 22:52:29.296885,4.61KB,788fadc86130fe9e65d2b8b487ecf40bc44110fcac37cc312a0aea4fe455f0fa,.json
