path,filename,modified,size,sha256,root
usr\bin\nintendo,16instruction.bin,2009-12-04 17:21:12,0.06KB,d066b9afd77e4d430b1d23e970551930d6c9c391b692cecdaf020d96276b5b78,RVL_64
usr\bin\nintendo,bootinfo.bin,2009-12-04 17:21:12,0.06KB,dfb4e8f017c1b7e3d9da443c46d0561ee848d6d7cdd647338b116f2c83bd9ff0,RVL_64
usr\bin\nintendo,BS1.img,2009-12-04 17:21:12,1.0KB,4e67308504b371c1641891332321a0c726da1a4f2267dc16139a9eb39183ce3a,RVL_64
usr\bin\nintendo,BS2.img,2009-12-04 17:21:12,128.0KB,c91ad00591af36c059c8116dded277351a54fce56f25ad16bb46f4384a3dcc3b,RVL_64
usr\bin\nintendo\compat,16instruction.bin,2009-12-04 17:21:12,0.06KB,d066b9afd77e4d430b1d23e970551930d6c9c391b692cecdaf020d96276b5b78,RVL_64
usr\bin\nintendo\compat,bootinfo.bin,2009-12-04 17:21:12,0.06KB,dfb4e8f017c1b7e3d9da443c46d0561ee848d6d7cdd647338b116f2c83bd9ff0,RVL_64
usr\bin\nintendo\compat,BS1.img,2009-12-04 17:21:12,1.0KB,01587c8ba1bcbc839a8748db08faf07744858d2cb5988f5343f58d3442887467,RVL_64
usr\bin\nintendo\compat,BS2.img,2009-12-04 17:21:12,158.18KB,fcc86a84bb274b1954d0b632014223a1567356750e255b2c2a1230cc81668d55,RVL_64
usr\bin\rvl,bc.bwf,2009-12-04 17:21:12,22.98KB,d3e935f76a5f247fa7a61462d905d251267c2a99579a88ccc576bd0fc4677ece,RVL_64
usr\bin\rvl,bc.wad,2009-12-04 17:21:12,23.19KB,aba88788c26543165bf27933e229e3767dcabe02c1a6f8e105b1aa2f788b6835,RVL_64
usr\bin\rvl,bc_prod_dev.bwf,2009-12-04 17:21:12,24.92KB,b178cd10a77b0d34516f6d379f7b73c63537050b45cc06037cb3ecd865bb8d64,RVL_64
usr\bin\rvl,boot1.aes,2009-12-04 17:21:13,16.97KB,562949dcc1a0178364c24063dff6e62f5080eccdbfe1fdd576ef7ce7f30bafd9,RVL_64
usr\bin\rvl,boot1.flash,2009-12-04 17:21:13,132.0KB,ec912520bd7882e47df3de6d4e268641730c28f936f1d9faab68fb1cdcc07be2,RVL_64
usr\bin\rvl,boot1_ati.flash,2009-12-04 17:21:13,132.0KB,daad08b4742e7f359e3f415f526676f69c9e9c5cbbdcf1e9585739c50d36fb8f,RVL_64
usr\bin\rvl,boot1_compat.elf,2009-12-04 17:21:13,60.17KB,b9add6e8b6bf291457e2f2835853592c3592b084518ad55d39d4ed0817e1879c,RVL_64
usr\bin\rvl,boot1_compat.img,2009-12-04 17:21:13,18.11KB,91512576dc19292f2fb42b1f49a51e4c720de25dca9c386d48b5f8826c69c2a0,RVL_64
usr\bin\rvl,boot1_compat_prod.elf,2009-12-04 17:21:13,63.45KB,16b79e65340916e311f0809790a4d0b423f2b75cadc2a05984c8cf876d3f65f6,RVL_64
usr\bin\rvl,boot1_compat_prod.img,2009-12-04 17:21:13,20.04KB,4ce7fff5063fc6c124feec324314cc2359e6cc58e7c355fe5e6631b02c4f028c,RVL_64
usr\bin\rvl,boot1_dev.aes,2009-12-04 17:21:13,17.03KB,ea21a1db65a6ace755fc75c6148152bcf2d2efb8e6c522aae8c74620dbdd5ea0,RVL_64
usr\bin\rvl,boot1_dev.flash,2009-12-04 17:21:14,132.0KB,4fd6af45c120136f2407734952f2596a93539ebcd3e6a4709f63fa7cbfafa334,RVL_64
usr\bin\rvl,boot1_devel.aes,2009-12-04 17:21:14,16.97KB,562949dcc1a0178364c24063dff6e62f5080eccdbfe1fdd576ef7ce7f30bafd9,RVL_64
usr\bin\rvl,boot1_devel.elf,2009-12-04 17:21:14,60.27KB,eca3e4c83d912578188c5dd8daa8838fce45bf9e485756c6dea252321f93b801,RVL_64
usr\bin\rvl,boot1_devel.padded,2009-12-04 17:21:14,128.0KB,4329278a4c00eca1e04c089e792af2871b6e035c8ab6c27e639b3c527a865ac7,RVL_64
usr\bin\rvl,boot1_nintendo.flash,2009-12-04 17:21:14,132.0KB,13b2bdba7e26e40fc0d81c9fecf6d031cfc35367112db452185c42ba1a9f4bef,RVL_64
usr\bin\rvl,boot1_prod.aes,2009-12-04 17:21:14,18.06KB,e3fdb3993c765e21bfbd6903c3be06c583627d72fa865403dde122830d48cf39,RVL_64
usr\bin\rvl,boot1_prod.elf,2009-12-04 17:21:14,61.9KB,74967747f4fbcbf49c27b358aa1d8a69ecba3a4a299539508b91cea7e7be8dd4,RVL_64
usr\bin\rvl,boot1_prod.flash,2009-12-04 17:21:14,132.0KB,9e26275692efab5381583e97a7263b85a456a64437c4ef915cac546b7764c4dd,RVL_64
usr\bin\rvl,boot1_prod.padded,2009-12-04 17:21:14,128.0KB,485af1331b67d10c93b1598735ec75ae61b637cc82c71ab52ad4bef1b5a4c0ec,RVL_64
usr\bin\rvl,boot1_prod.sha,2009-12-04 17:21:14,0.27KB,ac4cf391650ccfc7788302cecc161b0e8127a266c9347f462986884736255659,RVL_64
usr\bin\rvl,boot1_prod_diag.flash,2009-12-04 17:21:14,132.0KB,74b9928da3b88f672eb6e94e3983ca53800d86bd1b8894f650acf82cf536195a,RVL_64
usr\bin\rvl,boot2.64.wad,2009-12-04 17:21:15,169.75KB,b35becf3a90c1f4885889787021b97659b6088f0075d202ac4d0135d1eef5abe,RVL_64
usr\bin\rvl,boot2.bwf,2009-12-04 17:21:15,169.66KB,8992e3d6caf1fa2b75d807f544d1fee1d3aaf0046341191438f837e2aebce60e,RVL_64
usr\bin\rvl,boot2.img,2009-12-04 17:21:15,164.77KB,5add9c8202aa2b5c898a1f44767bffad4e7a8d93666528a67298709aae15f474,RVL_64
usr\bin\rvl,boot2.wad,2009-12-04 17:21:15,169.75KB,b35becf3a90c1f4885889787021b97659b6088f0075d202ac4d0135d1eef5abe,RVL_64
usr\bin\rvl,boot2_dev.64.wad,2009-12-04 17:21:15,169.75KB,e94cab8a1cdd00896891844525aab9323536137fed2eae737ccf28fc16f3751d,RVL_64
usr\bin\rvl,boot2_dev.img,2009-12-04 17:21:15,164.77KB,5add9c8202aa2b5c898a1f44767bffad4e7a8d93666528a67298709aae15f474,RVL_64
usr\bin\rvl,boot2_dev.wad,2009-12-04 17:21:15,169.75KB,e94cab8a1cdd00896891844525aab9323536137fed2eae737ccf28fc16f3751d,RVL_64
usr\bin\rvl,boot2_ios.elf,2009-12-04 17:21:15,208.17KB,1d46a389bed3d70dba45c7706e3fbdab5663b90a702eae9249872e1f89702f80,RVL_64
usr\bin\rvl,boot2_ios_dev.elf,2009-12-04 17:21:15,208.17KB,1d46a389bed3d70dba45c7706e3fbdab5663b90a702eae9249872e1f89702f80,RVL_64
usr\bin\rvl,boot2_ios_prod.elf,2009-12-04 17:21:15,208.17KB,131c83930e4e18720eb5cace85be24af918db78730f613faf77bb06c3c1436de,RVL_64
usr\bin\rvl,boot2_prod.img,2009-12-04 17:21:16,164.77KB,042ac5ac0ff17ae13095f19f0513b7dbae416dc8b6668f3c6818ee0f18ff0594,RVL_64
usr\bin\rvl,clk.elf,2009-12-04 17:21:16,46.87KB,c20b3658418253c6d5b159ed2b4af30e7861a05e1920ba3395f2dd0f4f110626,RVL_64
