path,filename,modified,size,sha256,root
.,0482430.lib,2020-08-08 16:05:07.036186,256.0KB,117e2ef0b562e506dcd8d744b68036fab7e7c62e34838b9b8babf440d57a4b87,SNSP
.,0564667.lib,2020-08-08 16:15:38.075587,256.0KB,5b77b4185b64822e5ce978064bc2d1e225e5a8e35371d23d97e79d5a279e11d3,SNSP
